,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow
14724,2014-01-10,Melbourne,18.3,34.7,0.0,12.8,10.8,N,61.0,N,N,43.0,26.0,48.0,25.0,1018.2,1015.0,4.0,,24.8,33.2,No,No,0.0
14725,2014-01-11,Melbourne,17.8,22.7,0.0,12.2,6.7,S,35.0,S,SE,13.0,17.0,80.0,54.0,1019.6,1018.9,,,18.2,21.7,No,No,0.0
14726,2014-01-12,Melbourne,16.5,22.8,0.0,5.4,8.5,S,35.0,S,S,19.0,19.0,67.0,51.0,1022.1,1020.5,,,17.8,22.5,No,No,0.0
14727,2014-01-13,Melbourne,15.2,31.1,0.0,6.4,11.6,SSE,31.0,N,SSE,9.0,17.0,71.0,50.0,1018.3,1014.1,,,18.4,27.5,No,No,0.0
14728,2014-01-14,Melbourne,18.3,42.8,0.0,10.2,12.4,WNW,72.0,N,N,52.0,31.0,31.0,15.0,1013.0,1010.3,0.0,,31.1,41.1,No,No,0.0
14729,2014-01-15,Melbourne,28.6,41.7,0.0,22.8,8.6,WNW,70.0,N,WNW,26.0,11.0,25.0,21.0,1014.1,1013.0,6.0,,35.2,37.8,No,No,0.0
14730,2014-01-16,Melbourne,27.0,43.9,0.0,13.0,9.1,N,39.0,N,SE,19.0,11.0,35.0,16.0,1014.7,1010.9,1.0,,31.8,43.2,No,Yes,1.2
14731,2014-01-17,Melbourne,25.6,43.9,1.2,17.4,10.2,N,61.0,N,NNW,44.0,24.0,14.0,11.0,1009.0,1004.8,1.0,,34.5,42.3,Yes,,
14732,2014-01-18,Melbourne,21.5,24.0,,16.0,3.4,S,41.0,SSE,S,13.0,31.0,68.0,64.0,1012.1,1013.5,,,22.4,21.6,,,
14733,2014-01-19,Melbourne,16.2,22.8,,6.6,8.9,S,46.0,S,S,26.0,30.0,61.0,55.0,1014.7,1012.5,,,17.2,21.7,,No,0.4
14734,2014-01-20,Melbourne,17.0,24.8,0.4,7.8,4.7,S,46.0,SSE,S,24.0,31.0,69.0,59.0,1011.5,1010.2,7.0,,20.2,24.0,No,No,0.0
14735,2014-01-21,Melbourne,16.8,23.7,0.0,7.4,6.3,SSE,48.0,SSW,SSE,20.0,24.0,66.0,43.0,1013.0,1013.7,7.0,3.0,18.0,22.2,No,No,0.0
14736,2014-01-22,Melbourne,16.2,24.3,0.0,7.2,11.5,SSE,41.0,SSE,S,31.0,24.0,53.0,37.0,1021.0,1020.4,5.0,0.0,18.1,23.3,No,No,0.0
14737,2014-01-23,Melbourne,13.6,30.4,0.0,7.4,12.5,N,46.0,WSW,S,9.0,26.0,58.0,47.0,1020.3,1014.4,0.0,1.0,17.3,25.3,No,Yes,1.2
14738,2014-01-24,Melbourne,16.9,23.0,1.2,8.4,4.1,SSE,43.0,W,S,13.0,24.0,84.0,64.0,1009.4,1009.4,8.0,5.0,19.7,21.6,Yes,,
14739,2014-01-25,Melbourne,15.5,21.0,,4.8,9.2,SSE,50.0,SSW,S,20.0,28.0,45.0,42.0,1019.0,1020.3,,,18.8,19.4,,,
14740,2014-01-26,Melbourne,13.0,27.2,,6.8,13.5,SSE,30.0,ESE,SSE,17.0,17.0,54.0,40.0,1023.3,1019.9,,,17.3,24.9,,,
14741,2014-01-27,Melbourne,16.9,35.3,,8.0,13.4,N,69.0,N,N,52.0,26.0,38.0,20.0,1018.6,1015.5,,,24.8,33.5,,,
14742,2014-01-28,Melbourne,24.5,42.0,,20.0,12.9,N,70.0,N,NNW,46.0,31.0,24.0,15.0,1013.3,1008.2,1.0,1.0,29.7,38.8,,Yes,4.6
14743,2014-01-29,Melbourne,18.4,25.1,4.6,16.8,7.7,SSW,46.0,SSE,S,26.0,30.0,70.0,45.0,1018.3,1017.5,8.0,2.0,18.6,23.7,Yes,No,0.0
14744,2014-01-30,Melbourne,16.0,30.0,0.0,6.8,10.5,S,31.0,WNW,SSE,9.0,17.0,70.0,49.0,1016.1,1013.0,7.0,1.0,18.7,26.5,No,No,0.0
14745,2014-01-31,Melbourne,18.6,27.0,0.0,7.2,10.8,S,35.0,S,S,13.0,19.0,74.0,55.0,1013.8,1012.8,7.0,0.0,21.3,26.8,No,No,0.0
14746,2014-02-01,Melbourne,18.6,30.2,0.0,8.0,10.8,W,28.0,SW,S,7.0,17.0,79.0,52.0,1011.5,1009.0,,,20.3,28.3,No,No,0.0
14747,2014-02-02,Melbourne,18.3,39.0,0.0,8.8,12.4,SE,31.0,NNE,SSE,7.0,13.0,67.0,36.0,1010.9,1007.3,,,22.8,34.5,No,No,0.0
14748,2014-02-03,Melbourne,22.7,34.0,0.0,14.2,1.6,SW,57.0,NNW,S,30.0,35.0,33.0,68.0,1006.6,1012.1,7.0,7.0,30.5,23.2,No,No,0.6
14749,2014-02-04,Melbourne,14.8,26.2,0.6,7.6,12.0,SE,59.0,SSE,S,33.0,41.0,58.0,32.0,1022.3,1019.7,5.0,1.0,17.5,24.8,No,No,0.0
14750,2014-02-05,Melbourne,13.9,31.1,0.0,9.4,12.8,SE,39.0,ESE,SE,7.0,28.0,53.0,33.0,1021.4,1017.1,0.0,0.0,17.9,28.2,No,No,0.0
14751,2014-02-06,Melbourne,17.4,35.6,0.0,10.4,11.9,N,67.0,N,NNE,50.0,31.0,37.0,21.0,1015.7,1011.1,6.0,3.0,22.9,33.4,No,No,0.0
14752,2014-02-07,Melbourne,22.9,36.6,0.0,15.4,10.5,N,65.0,N,SSE,46.0,31.0,29.0,51.0,1010.6,1009.7,5.0,7.0,29.0,27.6,No,No,0.0
14753,2014-02-08,Melbourne,18.6,41.0,0.0,12.6,12.5,SE,44.0,SSW,NW,7.0,26.0,68.0,30.0,1012.6,1008.0,,,22.6,36.1,No,No,0.0
14754,2014-02-09,Melbourne,22.2,40.4,0.0,18.4,11.8,WNW,81.0,N,S,39.0,37.0,15.0,43.0,1006.7,1012.2,,,32.2,26.8,No,No,0.0
14755,2014-02-10,Melbourne,15.9,24.9,0.0,13.8,12.7,SSE,41.0,SSE,SSW,28.0,30.0,53.0,43.0,1020.4,1018.1,2.0,1.0,19.0,24.7,No,No,0.0
14756,2014-02-11,Melbourne,14.6,27.0,0.0,8.2,8.5,SSE,31.0,SSW,SW,17.0,15.0,67.0,43.0,1015.7,1013.8,1.0,6.0,17.3,26.2,No,No,0.0
14757,2014-02-12,Melbourne,17.1,27.2,0.0,6.4,5.3,S,33.0,W,S,15.0,17.0,80.0,60.0,1014.1,1014.3,7.0,7.0,19.0,25.2,No,No,0.0
14758,2014-02-13,Melbourne,18.9,26.9,0.0,4.8,0.0,S,24.0,WSW,SE,7.0,13.0,75.0,57.0,1012.7,1010.7,8.0,8.0,22.1,26.3,No,No,0.0
14759,2014-02-14,Melbourne,19.4,27.0,0.0,4.0,0.0,S,26.0,SW,SSE,7.0,13.0,73.0,56.0,1006.3,1003.4,7.0,7.0,21.1,25.7,No,,
14760,2014-02-15,Melbourne,21.0,28.9,,4.0,1.8,SSW,37.0,N,SE,13.0,11.0,72.0,53.0,998.0,994.6,,,23.5,28.0,,,
14761,2014-02-16,Melbourne,17.1,24.1,,2.6,6.4,S,50.0,SSW,S,26.0,30.0,89.0,51.0,1007.4,1009.5,,,17.5,22.3,,Yes,14.8
14762,2014-02-17,Melbourne,16.2,25.9,14.8,6.0,12.2,S,37.0,NNE,SSE,7.0,15.0,59.0,44.0,1014.0,1011.6,7.0,7.0,17.7,23.4,Yes,No,0.0
14763,2014-02-18,Melbourne,14.5,30.4,0.0,5.6,12.1,NNW,41.0,WNW,SE,9.0,11.0,66.0,42.0,1009.9,1004.1,0.0,4.0,18.3,27.7,No,No,0.0
14764,2014-02-19,Melbourne,17.5,25.4,0.0,7.2,9.3,W,67.0,NW,WSW,13.0,17.0,70.0,42.0,999.0,996.9,5.0,7.0,19.0,23.7,No,Yes,9.4
14765,2014-02-20,Melbourne,12.6,20.8,9.4,7.0,11.4,W,63.0,W,W,28.0,37.0,59.0,38.0,1009.1,1011.1,2.0,7.0,14.6,20.3,Yes,No,0.0
14766,2014-02-21,Melbourne,13.2,20.8,0.0,6.8,4.9,SSE,52.0,WSW,S,22.0,24.0,65.0,48.0,1020.5,1021.8,7.0,6.0,14.8,19.7,No,,
14767,2014-02-22,Melbourne,14.2,20.2,,4.8,1.6,SSE,41.0,SW,S,17.0,31.0,87.0,56.0,1024.0,1024.2,,,15.4,19.6,,,
14768,2014-02-23,Melbourne,14.2,23.8,,3.4,12.1,S,31.0,SE,S,11.0,13.0,60.0,49.0,1023.8,1020.5,,,16.5,22.8,,No,0.6
14769,2014-02-24,Melbourne,14.6,25.2,0.6,5.8,11.3,S,37.0,E,SE,11.0,15.0,69.0,50.0,1021.1,1017.1,7.0,3.0,17.7,24.2,No,No,0.0
14770,2014-02-25,Melbourne,15.5,33.0,0.0,5.4,8.0,WNW,57.0,N,WNW,39.0,39.0,37.0,28.0,1009.6,1005.4,5.0,7.0,25.1,30.9,No,No,0.0
14771,2014-02-26,Melbourne,15.1,22.6,0.0,11.4,5.9,SSE,46.0,SW,S,20.0,24.0,82.0,42.0,1012.5,1013.3,7.0,5.0,16.4,21.0,No,No,0.2
14772,2014-02-27,Melbourne,14.4,22.3,0.2,4.4,7.1,S,48.0,SSW,S,22.0,24.0,76.0,40.0,1021.2,1021.8,7.0,3.0,16.3,21.2,No,No,0.0
14773,2014-02-28,Melbourne,13.8,23.5,0.0,6.4,11.8,SE,41.0,S,S,13.0,20.0,57.0,46.0,1023.5,1021.4,2.0,1.0,16.3,22.3,No,No,0.0
14774,2014-03-01,Melbourne,15.9,24.2,0.0,5.2,3.6,SSE,37.0,SSW,S,13.0,22.0,81.0,62.0,1022.7,1021.5,,,17.6,22.5,No,No,0.0
14775,2014-03-02,Melbourne,16.9,23.4,0.0,4.2,7.2,SSW,37.0,SSE,SE,15.0,20.0,73.0,53.0,1023.4,1022.4,,,17.7,22.3,No,No,0.0
14776,2014-03-03,Melbourne,15.7,25.3,0.0,5.6,10.7,SSE,35.0,N,SSE,6.0,17.0,73.0,55.0,1025.2,1022.0,7.0,1.0,17.2,23.0,No,No,0.0
14777,2014-03-04,Melbourne,16.0,33.7,0.0,6.4,10.9,N,52.0,N,N,28.0,30.0,70.0,28.0,1022.0,1017.9,1.0,3.0,19.5,31.7,No,No,0.0
14778,2014-03-05,Melbourne,19.5,23.0,0.0,11.4,0.6,N,46.0,WSW,S,17.0,24.0,64.0,69.0,1015.8,1018.6,7.0,7.0,22.9,19.3,No,No,0.0
14779,2014-03-06,Melbourne,14.3,21.4,0.0,3.8,11.7,SE,35.0,SE,S,22.0,19.0,52.0,47.0,1020.6,1019.4,3.0,1.0,16.6,19.4,No,No,0.0
14780,2014-03-07,Melbourne,14.3,23.1,0.0,6.8,2.2,SSE,46.0,SW,SSE,13.0,20.0,76.0,64.0,1022.0,1021.0,8.0,7.0,15.1,21.4,No,No,0.0
14781,2014-03-08,Melbourne,15.0,28.4,0.0,3.6,10.0,S,31.0,SW,S,9.0,20.0,74.0,56.0,1021.9,1018.8,,,20.5,26.7,No,No,0.0
14782,2014-03-09,Melbourne,16.5,33.1,0.0,5.8,11.7,N,54.0,N,NNE,31.0,24.0,55.0,22.0,1019.4,1015.7,,,21.4,31.0,No,No,0.0
14783,2014-03-10,Melbourne,21.3,32.7,0.0,14.8,5.9,N,72.0,N,S,54.0,31.0,43.0,32.0,1017.8,1018.3,,,25.2,29.4,No,No,0.0
14784,2014-03-11,Melbourne,19.3,31.2,0.0,9.4,0.4,NW,46.0,W,NNE,26.0,22.0,48.0,35.0,1019.3,1015.7,7.0,7.0,23.9,29.3,No,Yes,2.2
14785,2014-03-12,Melbourne,16.7,22.2,2.2,4.8,9.0,SW,43.0,SW,S,20.0,19.0,78.0,43.0,1020.3,1020.3,7.0,7.0,17.2,21.1,Yes,No,0.0
14786,2014-03-13,Melbourne,13.7,22.9,0.0,4.6,11.5,SSE,33.0,WSW,S,11.0,9.0,65.0,48.0,1020.9,1017.8,7.0,7.0,15.8,21.7,No,No,0.0
14787,2014-03-14,Melbourne,14.9,27.3,0.0,5.4,8.8,SE,35.0,W,SSE,9.0,19.0,71.0,49.0,1015.8,1010.0,6.0,2.0,17.4,25.9,No,,
14788,2014-03-15,Melbourne,17.3,29.6,,7.0,2.4,N,76.0,N,N,26.0,43.0,33.0,20.0,1005.2,998.4,,,22.5,29.1,,,
14789,2014-03-16,Melbourne,13.7,20.5,,8.2,6.8,WNW,70.0,NNW,WNW,20.0,30.0,60.0,34.0,1005.8,1005.5,,,14.4,19.8,,Yes,5.8
14790,2014-03-17,Melbourne,14.2,24.9,5.8,7.2,6.9,N,54.0,N,NW,35.0,28.0,66.0,43.0,1012.1,1011.6,6.0,7.0,17.4,23.4,Yes,No,0.0
14791,2014-03-18,Melbourne,15.9,25.1,0.0,4.6,4.9,WNW,37.0,NNW,WNW,17.0,22.0,58.0,41.0,1019.1,1019.2,7.0,6.0,18.4,23.8,No,No,0.0
14792,2014-03-19,Melbourne,13.7,22.7,0.0,4.6,11.0,SSE,33.0,WNW,S,11.0,17.0,68.0,52.0,1027.6,1025.8,1.0,1.0,15.9,20.8,No,No,0.0
14793,2014-03-20,Melbourne,11.2,30.9,0.0,5.4,10.4,N,52.0,N,NNW,30.0,24.0,68.0,18.0,1024.4,1019.5,0.0,3.0,14.7,29.3,No,No,0.0
14794,2014-03-21,Melbourne,14.6,23.6,0.0,10.6,4.4,SSW,57.0,N,SSW,37.0,22.0,58.0,65.0,1015.1,1014.1,7.0,7.0,22.0,21.4,No,,
14795,2014-03-22,Melbourne,13.3,19.6,,5.0,1.1,SSW,41.0,SW,SSE,15.0,24.0,71.0,55.0,1021.1,1020.4,,,14.0,18.1,,,
14796,2014-03-23,Melbourne,13.9,19.3,,4.0,0.2,SSE,37.0,SSW,S,13.0,20.0,74.0,49.0,1018.9,1019.2,,,14.1,18.7,,Yes,4.4
14797,2014-03-24,Melbourne,12.5,19.0,4.4,2.4,0.0,S,37.0,SSW,S,4.0,24.0,83.0,64.0,1020.7,1019.9,7.0,7.0,12.5,18.4,Yes,No,0.8
14798,2014-03-25,Melbourne,12.1,24.6,0.8,3.8,8.8,S,31.0,SSW,SE,7.0,11.0,78.0,46.0,1024.1,1021.7,7.0,3.0,14.5,24.4,No,No,0.0
14799,2014-03-26,Melbourne,14.1,27.0,0.0,3.8,7.1,E,35.0,WNW,SE,9.0,15.0,80.0,50.0,1025.1,1021.7,3.0,7.0,17.3,26.3,No,Yes,4.4
14800,2014-03-27,Melbourne,17.1,25.4,4.4,4.8,3.0,N,39.0,NNE,N,4.0,22.0,93.0,54.0,1017.4,1013.6,8.0,7.0,17.8,25.3,Yes,Yes,7.8
14801,2014-03-28,Melbourne,17.1,22.1,7.8,2.6,4.3,SSE,28.0,S,SSE,13.0,15.0,82.0,62.0,1017.1,1016.1,8.0,5.0,17.8,21.5,Yes,,
14802,2014-03-29,Melbourne,12.7,24.4,,2.0,8.3,WSW,31.0,WSW,SSE,9.0,11.0,87.0,56.0,1018.1,1016.2,,,14.6,23.6,,,
14803,2014-03-30,Melbourne,14.6,26.5,,4.4,6.3,SSE,26.0,WSW,ESE,2.0,9.0,90.0,58.0,1020.1,1018.5,,,16.6,25.1,,No,0.8
14804,2014-03-31,Melbourne,16.6,30.9,0.8,2.8,10.4,N,52.0,N,NNE,33.0,28.0,72.0,33.0,1019.4,1015.8,5.0,7.0,19.0,29.5,No,No,0.0
14805,2014-04-01,Melbourne,18.9,33.4,0.0,9.6,10.1,N,63.0,N,NNE,35.0,39.0,56.0,24.0,1016.1,1012.2,3.0,3.0,23.1,32.8,No,No,0.0
14806,2014-04-02,Melbourne,23.0,24.9,0.0,15.0,0.2,N,72.0,N,SSE,35.0,26.0,49.0,88.0,1013.2,1014.0,7.0,7.0,23.9,19.2,No,No,0.6
14807,2014-04-03,Melbourne,15.1,18.3,0.6,2.0,0.0,S,37.0,SW,S,15.0,28.0,60.0,72.0,1019.9,1020.3,8.0,7.0,17.5,17.5,No,No,0.0
14808,2014-04-04,Melbourne,14.6,20.7,0.0,3.0,0.7,SSE,41.0,SSE,SSW,28.0,24.0,67.0,59.0,1021.9,1019.5,7.0,7.0,15.8,19.3,No,No,0.0
14809,2014-04-05,Melbourne,15.0,24.5,0.0,2.4,6.1,S,35.0,WSW,S,9.0,15.0,77.0,49.0,1021.6,1019.5,,,17.5,23.1,No,No,0.0
14810,2014-04-06,Melbourne,12.5,25.4,0.0,4.0,8.8,S,33.0,SSW,S,7.0,19.0,88.0,46.0,1024.5,1021.5,,,14.3,24.3,No,,
14811,2014-04-07,Melbourne,13.3,24.9,,4.0,3.1,N,50.0,N,NNE,31.0,30.0,75.0,42.0,1023.7,1020.0,7.0,7.0,17.0,24.5,,,
14812,2014-04-08,Melbourne,16.6,22.0,,5.4,0.0,N,59.0,N,NNE,39.0,11.0,54.0,86.0,1020.1,1019.1,8.0,8.0,20.1,17.6,,Yes,14.8
14813,2014-04-09,Melbourne,16.7,18.0,14.8,1.8,0.0,NE,31.0,ENE,NNE,11.0,13.0,91.0,93.0,1019.7,1016.9,8.0,8.0,17.4,17.7,Yes,Yes,18.6
14814,2014-04-10,Melbourne,16.5,19.3,18.6,0.6,0.0,S,28.0,ENE,E,13.0,11.0,95.0,89.0,1013.4,1009.1,8.0,8.0,17.5,18.8,Yes,Yes,12.8
14815,2014-04-11,Melbourne,17.0,19.2,12.8,1.8,0.0,S,50.0,S,SSW,31.0,28.0,86.0,85.0,1011.3,1012.5,8.0,8.0,18.2,17.6,Yes,,
14816,2014-04-12,Melbourne,15.5,23.0,,0.6,7.0,S,37.0,SSE,S,22.0,26.0,78.0,55.0,1018.7,1017.1,,,17.4,22.4,,,
14817,2014-04-13,Melbourne,13.0,22.5,,2.6,7.0,S,35.0,S,SSE,13.0,24.0,78.0,55.0,1020.9,1019.6,,,15.2,20.9,,No,1.0
14818,2014-04-14,Melbourne,12.5,21.1,1.0,2.4,10.4,S,56.0,SSE,S,22.0,26.0,68.0,41.0,1023.8,1021.5,2.0,5.0,15.4,20.2,No,No,0.0
14819,2014-04-15,Melbourne,12.6,21.9,0.0,3.6,10.0,S,35.0,S,S,9.0,24.0,67.0,57.0,1024.0,1021.4,2.0,3.0,16.1,20.5,No,No,0.0
14820,2014-04-16,Melbourne,10.0,22.3,0.0,2.8,6.4,SSE,30.0,N,NW,11.0,11.0,86.0,58.0,1021.2,1018.0,7.0,7.0,13.4,21.0,No,No,0.0
14821,2014-04-17,Melbourne,11.2,25.1,0.0,4.0,10.1,N,28.0,NNW,NE,6.0,13.0,76.0,36.0,1021.1,1018.0,0.0,6.0,14.1,24.1,No,,
14822,2014-04-18,Melbourne,13.9,19.0,,3.2,2.6,SW,48.0,NNW,SSW,22.0,22.0,58.0,45.0,1014.8,1016.8,,,17.4,18.8,,,
14823,2014-04-19,Melbourne,11.7,18.1,,1.8,1.3,SW,33.0,WSW,SW,17.0,19.0,65.0,52.0,1020.5,1018.5,,,13.2,16.6,,,
14824,2014-04-20,Melbourne,12.7,19.1,,3.4,3.0,N,52.0,NNW,WSW,15.0,15.0,55.0,39.0,1018.2,1016.2,,,13.7,18.0,,,
14825,2014-04-21,Melbourne,12.5,18.5,,4.4,3.4,N,74.0,N,NNE,43.0,26.0,48.0,43.0,1019.4,1015.8,,,14.3,18.0,,Yes,8.4
14826,2014-04-22,Melbourne,13.3,16.8,8.4,8.8,0.9,N,72.0,N,NNW,31.0,9.0,83.0,75.0,1015.5,1014.3,8.0,7.0,13.3,16.6,Yes,Yes,6.6
14827,2014-04-23,Melbourne,11.9,19.4,6.6,1.4,8.4,N,26.0,W,SW,11.0,2.0,74.0,54.0,1017.1,1013.3,3.0,7.0,13.2,18.2,Yes,No,0.6
14828,2014-04-24,Melbourne,12.3,18.8,0.6,2.8,7.1,SW,48.0,W,SW,28.0,20.0,83.0,35.0,1015.1,1017.4,7.0,2.0,14.0,18.0,No,No,0.0
14829,2014-04-25,Melbourne,6.5,20.9,0.0,4.0,9.5,NNE,50.0,N,N,9.0,35.0,76.0,36.0,1020.5,1013.5,,,9.0,20.4,No,No,0.0
14830,2014-04-26,Melbourne,9.0,19.3,0.0,5.4,2.5,SW,54.0,NW,SW,20.0,26.0,52.0,53.0,1011.8,1014.9,,,17.9,16.5,No,No,0.0
14831,2014-04-27,Melbourne,9.5,17.6,0.0,3.0,9.4,ESE,41.0,SSE,SE,11.0,19.0,57.0,40.0,1025.7,1022.4,,,12.6,17.2,No,No,0.0
14832,2014-04-28,Melbourne,6.5,22.4,0.0,3.2,5.0,N,81.0,N,N,31.0,31.0,66.0,47.0,1020.7,1016.5,7.0,7.0,13.9,20.7,No,No,0.0
14833,2014-04-29,Melbourne,13.9,20.0,0.0,6.0,0.9,,,N,N,44.0,17.0,67.0,86.0,1009.8,1007.7,8.0,8.0,19.6,16.8,No,Yes,13.4
14834,2014-04-30,Melbourne,10.5,17.8,13.4,2.4,5.6,,,WSW,SW,28.0,41.0,89.0,42.0,1017.7,1018.8,7.0,3.0,11.4,17.6,Yes,No,0.0
14835,2014-05-01,Melbourne,6.3,16.2,0.0,2.6,5.4,,,N,WSW,17.0,19.0,73.0,43.0,1018.6,1013.7,2.0,7.0,9.1,15.1,No,No,0.2
14836,2014-05-02,Melbourne,9.1,14.3,0.2,3.2,0.2,N,57.0,N,N,31.0,30.0,68.0,64.0,1004.7,999.8,7.0,7.0,12.0,13.8,No,,
14837,2014-05-03,Melbourne,10.1,17.6,,1.0,3.9,SSW,56.0,WSW,SW,9.0,28.0,83.0,82.0,1000.1,999.7,,,11.5,15.0,,,
14838,2014-05-04,Melbourne,8.7,14.2,,2.6,2.3,SW,52.0,SW,SSW,30.0,19.0,78.0,81.0,1009.5,1011.5,,,10.2,12.3,,Yes,10.8
14839,2014-05-05,Melbourne,9.8,16.7,10.8,0.6,1.5,W,41.0,NNW,WSW,22.0,17.0,65.0,79.0,1017.2,1017.8,7.0,6.0,13.0,16.3,Yes,No,1.0
14840,2014-05-06,Melbourne,10.7,16.5,1.0,1.6,2.3,SW,37.0,SW,S,20.0,24.0,60.0,58.0,1025.5,1024.4,7.0,7.0,12.8,16.0,No,Yes,1.2
14841,2014-05-07,Melbourne,9.7,16.5,1.2,2.4,5.8,SSE,35.0,S,S,9.0,17.0,52.0,49.0,1027.7,1026.6,7.0,5.0,13.3,15.5,Yes,No,0.0
14842,2014-05-08,Melbourne,4.3,18.9,0.0,2.0,10.1,NNE,31.0,N,NNW,13.0,20.0,79.0,35.0,1028.0,1024.1,0.0,0.0,7.1,18.2,No,No,0.0
14843,2014-05-09,Melbourne,7.0,18.6,0.0,3.8,2.1,N,61.0,N,N,31.0,35.0,58.0,50.0,1022.2,1018.2,7.0,7.0,12.1,17.5,No,,
14844,2014-05-10,Melbourne,12.1,16.6,,3.0,2.0,N,54.0,N,SW,19.0,13.0,89.0,88.0,1017.7,1016.5,,,14.2,15.9,,,
14845,2014-05-11,Melbourne,9.7,20.0,,0.4,6.9,N,24.0,N,WSW,13.0,4.0,84.0,63.0,1024.4,1024.4,,,12.8,18.8,,Yes,13.2
14846,2014-05-12,Melbourne,7.8,20.1,13.2,1.6,9.4,N,26.0,N,,13.0,0.0,93.0,58.0,1031.4,1028.8,1.0,3.0,9.0,19.0,Yes,No,0.0
14847,2014-05-13,Melbourne,8.3,20.4,0.0,1.4,8.9,NNW,37.0,N,NNW,13.0,24.0,78.0,45.0,1028.7,1025.7,3.0,6.0,12.5,20.0,No,No,0.0
14848,2014-05-14,Melbourne,8.7,20.5,0.0,1.8,8.4,N,59.0,N,NNW,22.0,28.0,64.0,49.0,1026.0,1022.3,6.0,7.0,13.9,19.5,No,No,0.0
14849,2014-05-15,Melbourne,13.9,22.5,0.0,4.2,9.4,N,81.0,N,N,43.0,41.0,52.0,41.0,1021.9,1019.7,6.0,6.0,17.1,22.3,No,No,0.0
14850,2014-05-16,Melbourne,16.8,23.2,0.0,7.4,5.2,N,74.0,N,N,41.0,24.0,48.0,41.0,1025.0,1023.9,6.0,7.0,17.7,21.2,No,No,0.0
14851,2014-05-17,Melbourne,16.8,20.1,0.0,7.4,0.3,N,61.0,N,N,31.0,30.0,52.0,51.0,1025.0,1022.4,,,17.3,19.8,No,No,0.0
14852,2014-05-18,Melbourne,17.3,21.5,0.0,4.8,1.5,N,59.0,N,N,35.0,33.0,53.0,45.0,1023.5,1021.2,,,17.6,21.0,No,No,0.0
14853,2014-05-19,Melbourne,17.4,23.5,0.0,4.8,5.3,N,59.0,N,N,28.0,37.0,57.0,46.0,1020.7,1017.6,5.0,7.0,17.6,22.3,No,No,0.0
14854,2014-05-20,Melbourne,14.2,21.8,0.0,4.2,2.9,WSW,48.0,N,SSW,22.0,30.0,73.0,86.0,1019.7,1018.8,6.0,6.0,16.3,17.2,No,Yes,1.6
14855,2014-05-21,Melbourne,11.0,23.8,1.6,2.2,9.1,N,50.0,NNW,NW,13.0,17.0,83.0,43.0,1022.6,1019.6,,,12.5,22.8,Yes,No,0.0
14856,2014-05-22,Melbourne,12.5,21.1,0.0,4.0,2.2,N,63.0,N,N,44.0,22.0,62.0,60.0,1017.7,1014.4,7.0,7.0,17.6,19.6,No,Yes,4.6
14857,2014-05-23,Melbourne,15.5,20.7,4.6,2.8,3.0,NW,41.0,NNW,SSW,13.0,15.0,89.0,71.0,1013.9,1011.7,7.0,5.0,16.3,18.1,Yes,,
14858,2014-05-24,Melbourne,10.9,18.1,,1.6,4.5,N,30.0,N,E,13.0,2.0,81.0,63.0,1017.2,1014.9,,,12.2,16.6,,,
14859,2014-05-25,Melbourne,12.2,20.5,,1.8,4.4,N,63.0,N,NNW,46.0,19.0,82.0,66.0,1015.7,1015.4,,,15.1,19.2,,No,0.6
14860,2014-05-26,Melbourne,12.3,22.1,0.6,2.2,0.8,N,63.0,N,N,26.0,31.0,83.0,61.0,1018.8,1015.2,7.0,7.0,15.8,20.3,No,No,0.0
14861,2014-05-27,Melbourne,15.8,20.1,0.0,2.8,2.2,N,61.0,N,NNW,24.0,22.0,73.0,55.0,1005.7,1001.2,7.0,7.0,17.5,19.7,No,Yes,2.0
14862,2014-05-28,Melbourne,13.0,19.0,2.0,2.0,1.5,SW,48.0,N,W,22.0,24.0,73.0,53.0,1010.7,1012.7,7.0,7.0,14.4,18.0,Yes,No,0.0
14863,2014-05-29,Melbourne,9.8,15.9,0.0,1.6,0.0,NNW,19.0,N,SW,11.0,2.0,80.0,61.0,1024.7,1024.3,7.0,7.0,12.0,15.5,No,No,0.0
14864,2014-05-30,Melbourne,6.4,17.9,0.0,1.6,8.6,NNE,26.0,N,NNE,11.0,17.0,84.0,61.0,1027.1,1024.2,1.0,2.0,7.1,16.5,No,No,0.0
14865,2014-05-31,Melbourne,7.0,18.8,0.0,0.8,1.9,SSE,26.0,N,SSE,6.0,13.0,83.0,56.0,1023.2,1019.0,,,11.4,18.0,No,,
14866,2014-06-01,Melbourne,11.4,15.1,,0.2,0.0,N,30.0,,N,0.0,13.0,93.0,93.0,1016.7,1016.7,,,13.8,14.9,,Yes,7.8
14867,2014-06-02,Melbourne,11.5,17.4,7.8,1.2,1.0,N,22.0,W,WSW,7.0,11.0,84.0,67.0,1019.8,1017.6,7.0,7.0,12.6,16.0,Yes,Yes,3.2
14868,2014-06-03,Melbourne,12.6,16.6,3.2,1.0,0.2,WSW,31.0,WSW,WSW,19.0,13.0,93.0,83.0,1017.6,1017.5,8.0,7.0,13.6,16.1,Yes,Yes,3.0
